person_id,record_date,age,experience_years,unit_id,role,role_difficulty_score,duty_hours,overtime_hours,shift_type,night_shift,consecutive_work_days,consecutive_night_shifts,leave_requested,leave_days,leave_type,leave_approved,days_since_last_leave,deployment_status,deployment_duration_days,recent_deployment,transfer_event,days_since_transfer,deployment_hardship_score,sleep_hours,sleep_quality,mood_score,stress_score,fatigue_score,help_requested,avg_duty_hours_30d,night_shifts_30d,leave_days_30d,leave_requests_30d,leave_frequency,duty_hours_deviation,sleep_deviation,stress_deviation,mood_deviation,leave_deviation,night_shift_deviation,workload_deviation,wellness_trend,stress_trend,sleep_trend,risk_probability,risk_score,risk_category,contributing_factors,factor_impacts,factor_directions,recommendations,recommendation_reasons,model_version,prediction_timestamp,welfare_concern_30d
P0006,2026-01-01,22,1,UNIT-10,Senior Officer,70,8.3,0.0,Day,0,3,0,0,0,None,0,41,Not Deployed,0,0,0,164,17.0,6.5,7,7,5,3,0,8.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stable,Stable,Stable,0.474,47,MODERATE,Leave gap | Role difficulty,40 | 7,Increasing | High,Consider leave/recovery review,Prolonged gap since last leave taken,synthetic-model-v1,2026-01-02 02:00:00,0
P0006,2026-01-08,22,1,UNIT-10,Senior Officer,70,7.3,1.0,Day,0,2,0,0,0,None,0,48,Not Deployed,0,0,0,171,17.5,6.5,7,7,5,4,0,7.8,0,0,0,0.0,-1.0,0.0,0.0,0.0,7.0,0.0,0.0,Declining,Stable,Stable,0.519,52,MODERATE,Leave gap | Role difficulty,46 | 6,Increasing | High,Consider leave/recovery review,Prolonged gap since last leave taken,synthetic-model-v1,2026-01-09 05:00:00,0
P0006,2026-01-15,22,1,UNIT-10,Senior Officer,70,8.2,1.5,Day,0,2,0,0,0,None,0,55,Not Deployed,0,0,0,178,13.9,7.1,7,7,5,2,0,7.93,0,0,0,0.0,0.4,0.6,0.0,0.0,10.5,0.0,1.4,Improving,Stable,Improving,0.42,42,MODERATE,Leave gap | Role difficulty | Average duty hours,36 | 4 | 3,Increasing | High | Increasing,Consider leave/recovery review,Prolonged gap since last leave taken,synthetic-model-v1,2026-01-16 05:00:00,1
P0006,2026-01-22,22,1,UNIT-10,Senior Officer,70,7.0,0.0,Day,0,1,0,0,0,None,0,62,Not Deployed,0,0,0,185,10.6,6.0,7,7,4,2,0,7.7,0,0,0,0.0,-0.93,-0.7,-1.0,0.0,14.0,0.0,-1.77,Improving,Improving,Declining,0.333,33,MODERATE,Leave gap | Sleep decline | Role difficulty,24 | 7 | 2,Increasing | Declining | High,Consider leave/recovery review | Wellness check-in focused on sleep and recovery,Prolonged gap since last leave taken | Sleep duration/quality declining from baseline,synthetic-model-v1,2026-01-23 02:00:00,0
P0006,2026-01-29,22,1,UNIT-10,Senior Officer,70,7.3,0.1,Rotating,0,1,0,0,0,None,0,69,Not Deployed,0,0,0,192,13.7,5.4,7,5,5,4,0,7.45,0,0,0,0.0,-0.4,-1.12,0.25,-2.0,17.5,0.0,-0.92,Declining,Stable,Declining,0.638,64,HIGH,Leave gap | Sleep decline | Mood decline | Role difficulty,34 | 15 | 12 | 2,Increasing | Declining | Declining | High,Consider leave/recovery review | Wellness check-in focused on sleep and recovery,Prolonged gap since last leave taken | Sleep duration/quality declining from baseline,synthetic-model-v1,2026-01-30 01:00:00,0
P0006,2026-02-05,22,1,UNIT-10,Senior Officer,70,5.8,0.9,Night,1,2,2,0,0,None,0,76,Not Deployed,0,0,0,199,12.3,6.8,8,6,4,3,0,7.08,1,0,0,0.0,-1.82,0.5,-0.8,-0.6,21.0,1.0,-1.44,Declining,Stable,Improving,0.542,54,MODERATE,Leave gap | Mood decline | Role difficulty,47 | 4 | 3,Increasing | Declining | High,Consider leave/recovery review,Prolonged gap since last leave taken,synthetic-model-v1,2026-02-06 01:00:00,1
P0006,2026-02-12,22,1,UNIT-10,Senior Officer,70,6.7,0.0,Night,1,3,4,0,0,None,0,83,Not Deployed,0,0,0,206,15.3,5.8,5,7,5,3,0,6.7,2,0,0,0.0,-0.62,-0.58,0.33,0.5,24.5,0.83,-1.2,Improving,Stable,Improving,0.344,34,MODERATE,Leave gap | Sleep decline | Night-duty frequency | Role difficulty,26 | 5 | 3 | 1,Increasing | Declining | Increasing | High,Consider leave/recovery review | Wellness check-in focused on sleep and recovery,Prolonged gap since last leave taken | Sleep duration/quality declining from baseline,synthetic-model-v1,2026-02-13 01:00:00,0
P0006,2026-02-19,22,1,UNIT-10,Senior Officer,70,6.5,0.4,Night,1,3,5,0,0,None,0,90,Not Deployed,0,0,0,213,11.8,6.8,7,7,4,2,0,6.58,3,0,0,0.0,-0.73,0.5,-0.71,0.43,28.0,0.71,-0.83,Improving,Stable,Stable,0.577,58,HIGH,Leave gap | Night-duty frequency | Role difficulty,47 | 9 | 2,Increasing | Increasing | High,Review night-duty schedule | Consider leave/recovery review,Frequent night shifts in the past 30 days | Prolonged gap since last leave taken,synthetic-model-v1,2026-02-20 01:00:00,1
P0006,2026-02-26,22,1,UNIT-10,Senior Officer,70,6.5,0.4,Night,1,3,6,0,0,None,0,97,Not Deployed,0,0,0,220,10.3,6.2,7,8,5,3,0,6.38,4,0,0,0.0,-0.64,-0.16,0.38,1.38,31.5,0.62,-0.72,Improving,Stable,Improving,0.53,53,MODERATE,Leave gap | Night-duty frequency | Sleep decline | Role difficulty,39 | 10 | 2 | 2,Increasing | Increasing | Declining | High,Review night-duty schedule | Consider leave/recovery review,Frequent night shifts in the past 30 days | Prolonged gap since last leave taken,synthetic-model-v1,2026-02-27 04:00:00,0
P0006,2026-03-05,22,1,UNIT-10,Senior Officer,70,5.6,0.3,Day,0,2,0,0,0,None,0,104,Not Deployed,0,0,0,227,6.5,6.7,6,6,5,3,0,6.32,3,0,0,0.0,-1.47,0.36,0.33,-0.78,35.0,-0.44,-1.64,Declining,Declining,Stable,0.549,55,HIGH,Leave gap | Night-duty frequency | Mood decline | Role difficulty,43 | 7 | 3 | 2,Increasing | Increasing | Declining | High,Review night-duty schedule | Consider leave/recovery review,Frequent night shifts in the past 30 days | Prolonged gap since last leave taken,synthetic-model-v1,2026-03-06 04:00:00,0
P0007,2026-01-01,35,10,UNIT-02,Senior Officer,70,9.6,0.0,Day,0,5,0,0,0,None,0,27,Not Deployed,0,0,0,358,15.1,7.2,8,7,4,3,0,9.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stable,Stable,Stable,0.496,50,MODERATE,Average duty hours | Leave gap | Role difficulty,28 | 13 | 9,Increasing | Increasing | High,Workload review,Duty hours elevated relative to personal baseline,synthetic-model-v1,2026-01-02 04:00:00,1
P0007,2026-01-08,35,10,UNIT-02,Senior Officer,70,9.2,1.2,Day,0,4,0,0,0,None,0,34,Not Deployed,0,0,0,365,13.9,6.7,6,6,5,4,0,9.4,0,0,0,0.0,-0.4,-0.5,1.0,-1.0,7.0,0.0,0.8,Declining,Declining,Declining,0.616,62,HIGH,Leave gap | Mood decline | Sleep decline | Average duty hours | Role difficulty,18 | 16 | 12 | 11 | 6,Increasing | Declining | Declining | Increasing | High,Wellness check-in focused on sleep and recovery,Sleep duration/quality declining from baseline,synthetic-model-v1,2026-01-09 02:00:00,0
P0007,2026-01-15,35,10,UNIT-02,Senior Officer,70,10.2,1.0,Day,0,5,0,0,0,None,0,41,Not Deployed,0,0,0,372,13.6,7.0,6,7,5,4,0,9.67,0,0,0,0.0,0.8,0.05,0.5,0.5,10.5,0.0,1.2,Declining,Declining,Stable,0.576,58,HIGH,Average duty hours | Leave gap | Role difficulty,28 | 25 | 5,Increasing | Increasing | High,Workload review | Consider leave/recovery review,Duty hours elevated relative to personal baseline | Prolonged gap since last leave taken,synthetic-model-v1,2026-01-16 05:00:00,1
P0007,2026-01-22,35,10,UNIT-02,Senior Officer,70,10.4,1.5,Day,0,5,0,0,0,None,0,48,Not Deployed,0,0,0,379,17.6,7.1,9,7,5,4,0,9.85,0,0,0,0.0,0.73,0.13,0.33,0.33,14.0,0.0,1.5,Improving,Stable,Improving,0.521,52,MODERATE,Leave gap | Average duty hours | Role difficulty,26 | 22 | 3,Increasing | Increasing | High,Workload review | Consider leave/recovery review,Duty hours elevated relative to personal baseline | Prolonged gap since last leave taken,synthetic-model-v1,2026-01-23 01:00:00,1
P0007,2026-01-29,35,10,UNIT-02,Senior Officer,70,10.3,1.7,Day,0,5,0,0,0,None,0,55,Not Deployed,0,0,0,386,11.0,6.5,7,6,6,4,0,10.02,0,0,0,0.0,0.45,-0.5,1.25,-0.75,17.5,0.0,1.22,Stable,Declining,Declining,0.423,42,MODERATE,Leave gap | Average duty hours | Sleep decline | Mood decline | Role difficulty,20 | 12 | 4 | 4 | 2,Increasing | Increasing | Declining | Declining | High,Workload review | Consider leave/recovery review | Wellness check-in focused on sleep and recovery,Duty hours elevated relative to personal baseline | Prolonged gap since last leave taken | Sleep duration/quality declining from baseline,synthetic-model-v1,2026-01-30 02:00:00,0
P0007,2026-02-05,35,10,UNIT-02,Senior Officer,70,10.3,1.4,Day,0,6,0,0,0,None,0,62,Not Deployed,0,0,0,393,6.7,6.1,6,7,6,5,0,10.3,0,0,0,0.0,0.36,-0.8,1.0,0.4,21.0,0.0,0.68,Declining,Declining,Declining,0.402,40,MODERATE,Leave gap | Average duty hours | Sleep decline | Role difficulty,22 | 10 | 7 | 2,Increasing | Increasing | Declining | High,Workload review | Consider leave/recovery review | Wellness check-in focused on sleep and recovery,Duty hours elevated relative to personal baseline | Prolonged gap since last leave taken | Sleep duration/quality declining from baseline,synthetic-model-v1,2026-02-06 05:00:00,1
P0007,2026-02-12,35,10,UNIT-02,Senior Officer,70,10.9,1.8,Day,0,5,0,0,0,None,0,69,Not Deployed,0,0,0,400,7.7,6.2,5,7,6,4,0,10.48,0,0,0,0.0,0.9,-0.57,0.83,0.33,24.5,0.0,1.57,Declining,Stable,Stable,0.643,64,HIGH,Leave gap | Average duty hours | Sleep decline | Role difficulty,35 | 20 | 7 | 2,Increasing | Increasing | Declining | High,Workload review | Consider leave/recovery review | Wellness check-in focused on sleep and recovery,Duty hours elevated relative to personal baseline | Prolonged gap since last leave taken | Sleep duration/quality declining from baseline,synthetic-model-v1,2026-02-13 05:00:00,1
P0007,2026-02-19,35,10,UNIT-02,Senior Officer,70,11.5,1.3,Day,0,5,0,0,0,None,0,76,Not Deployed,0,0,0,407,7.7,6.8,6,6,7,4,0,10.75,0,0,0,0.0,1.37,0.11,1.71,-0.71,28.0,0.0,1.44,Stable,Declining,Improving,0.714,71,HIGH,Leave gap | Average duty hours | Mood decline | Role difficulty,40 | 25 | 4 | 2,Increasing | Increasing | Declining | High,Workload review | Consider leave/recovery review,Duty hours elevated relative to personal baseline | Prolonged gap since last leave taken,synthetic-model-v1,2026-02-20 03:00:00,0
P0007,2026-02-26,35,10,UNIT-02,Senior Officer,70,10.9,1.1,Day,0,4,0,0,0,None,0,83,Not Deployed,0,0,1,0,9.7,7.3,6,6,7,5,0,10.9,0,0,0,0.0,0.6,0.6,1.5,-0.62,31.5,0.0,0.46,Declining,Declining,Improving,0.556,56,HIGH,Leave gap | Average duty hours | Recent transfer | Mood decline | Role difficulty,33 | 13 | 6 | 3 | 2,Increasing | Increasing | Increasing | Declining | High,Workload review | Consider leave/recovery review,Duty hours elevated relative to personal baseline | Prolonged gap since last leave taken,synthetic-model-v1,2026-02-27 04:00:00,1
P0007,2026-03-05,35,10,UNIT-02,Senior Officer,70,11.3,2.7,Day,0,3,0,0,0,None,0,90,Not Deployed,0,0,0,7,15.8,6.3,8,6,7,4,1,11.15,0,0,0,0.0,0.93,-0.47,1.33,-0.56,35.0,0.0,2.41,Improving,Stable,Declining,0.635,64,HIGH,Leave gap | Average duty hours | Sleep decline | Mood decline | Role difficulty,38 | 17 | 4 | 3 | 2,Increasing | Increasing | Declining | Declining | High,Workload review | Consider leave/recovery review | Wellness check-in focused on sleep and recovery | Prioritize welfare officer follow-up,Duty hours elevated relative to personal baseline | Prolonged gap since last leave taken | Sleep duration/quality declining from baseline | Person actively requested help,synthetic-model-v1,2026-03-06 04:00:00,0
P0008,2026-01-01,37,10,UNIT-07,Junior Officer,40,9.5,0.2,Night,1,3,1,0,0,None,0,23,Not Deployed,0,0,0,319,7.2,6.1,8,8,4,3,0,9.5,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stable,Stable,Stable,0.332,33,MODERATE,Average duty hours | Sleep decline,22 | 11,Increasing | Declining,Routine monitoring,No significant risk indicators detected this period,synthetic-model-v1,2026-01-02 05:00:00,0
P0008,2026-01-08,37,10,UNIT-07,Junior Officer,40,8.9,0.0,Night,1,2,2,0,0,None,0,30,Not Deployed,0,0,0,326,14.3,6.5,8,8,4,3,0,9.2,2,0,0,0.0,-0.6,0.4,0.0,0.0,7.0,0.0,-0.8,Stable,Stable,Improving,0.336,34,MODERATE,Night-duty frequency | Leave gap | Average duty hours,14 | 12 | 8,Increasing | Increasing | Increasing,Routine monitoring,No significant risk indicators detected this period,synthetic-model-v1,2026-01-09 02:00:00,0
P0008,2026-01-15,37,10,UNIT-07,Junior Officer,40,9.1,2.3,Rotating,0,1,1,0,0,None,0,37,Not Deployed,0,0,0,333,18.5,6.3,7,8,4,2,0,9.17,2,0,0,0.0,-0.1,0.0,0.0,0.0,10.5,-1.0,2.1,Stable,Stable,Stable,0.463,46,MODERATE,Leave gap | Night-duty frequency | Average duty hours | Sleep decline,21 | 10 | 8 | 7,Increasing | Increasing | Increasing | Declining,Consider leave/recovery review,Prolonged gap since last leave taken,synthetic-model-v1,2026-01-16 01:00:00,0
P0008,2026-01-22,37,10,UNIT-07,Junior Officer,40,9.7,1.9,Rotating,0,1,0,0,0,None,0,44,Not Deployed,0,0,0,340,15.9,6.9,7,7,5,4,0,9.3,2,0,0,0.0,0.53,0.6,1.0,-1.0,14.0,-0.67,1.6,Declining,Declining,Improving,0.492,49,MODERATE,Leave gap | Average duty hours | Mood decline | Night-duty frequency,20 | 14 | 9 | 6,Increasing | Increasing | Declining | Increasing,Workload review | Consider leave/recovery review,Duty hours elevated relative to personal baseline | Prolonged gap since last leave taken,synthetic-model-v1,2026-01-23 01:00:00,0
P0008,2026-01-29,37,10,UNIT-07,Junior Officer,40,9.5,0.3,Rotating,0,2,0,0,0,None,0,51,Not Deployed,0,0,0,347,18.6,6.8,8,8,4,4,0,9.3,1,0,0,0.0,0.2,0.35,-0.25,0.25,17.5,-0.5,-0.6,Declining,Stable,Improving,0.422,42,MODERATE,Leave gap | Average duty hours,31 | 11,Increasing | Increasing,Consider leave/recovery review,Prolonged gap since last leave taken,synthetic-model-v1,2026-01-30 02:00:00,1
P0008,2026-02-05,37,10,UNIT-07,Junior Officer,40,8.8,0.4,Rotating,0,3,0,0,0,None,0,58,Not Deployed,0,0,0,354,17.1,6.3,6,7,5,4,0,9.27,0,0,0,0.0,-0.54,-0.22,0.8,-0.8,21.0,-0.4,-1.08,Declining,Stable,Declining,0.704,70,HIGH,Leave gap | Mood decline | Sleep decline | Average duty hours,51 | 10 | 6 | 4,Increasing | Declining | Declining | Increasing,Consider leave/recovery review,Prolonged gap since last leave taken,synthetic-model-v1,2026-02-06 02:00:00,0
P0008,2026-02-12,37,10,UNIT-07,Junior Officer,40,8.7,0.4,Night,1,2,2,0,0,None,0,65,Not Deployed,0,0,0,361,11.3,6.6,8,8,4,3,0,9.18,1,0,0,0.0,-0.55,0.12,-0.33,0.33,24.5,0.67,-1.0,Improving,Stable,Stable,0.307,31,MODERATE,Leave gap | Average duty hours,30 | 1,Increasing | Increasing,Consider leave/recovery review,Prolonged gap since last leave taken,synthetic-model-v1,2026-02-13 03:00:00,1
P0008,2026-02-19,37,10,UNIT-07,Junior Officer,40,9.7,0.8,Day,0,2,0,0,0,None,0,72,Not Deployed,0,0,0,368,9.7,6.2,7,7,5,4,0,9.18,1,0,0,0.0,0.53,-0.3,0.71,-0.71,28.0,-0.43,0.54,Improving,Stable,Stable,0.558,56,HIGH,Leave gap | Average duty hours | Mood decline | Sleep decline,37 | 10 | 4 | 4,Increasing | Increasing | Declining | Declining,Workload review | Consider leave/recovery review,Duty hours elevated relative to personal baseline | Prolonged gap since last leave taken,synthetic-model-v1,2026-02-20 01:00:00,0
P0008,2026-02-26,37,10,UNIT-07,Junior Officer,40,10.0,1.2,Day,0,1,0,1,3,Earned,1,7,Not Deployed,0,0,0,375,7.5,5.9,6,7,6,5,0,9.3,1,3,1,0.25,0.76,-0.56,1.62,-0.62,-40.5,-0.38,1.17,Declining,Declining,Declining,0.436,44,MODERATE,Average duty hours | Sleep decline | Mood decline,23 | 14 | 7,Increasing | Declining | Declining,Workload review | Wellness check-in focused on sleep and recovery,Duty hours elevated relative to personal baseline | Sleep duration/quality declining from baseline,synthetic-model-v1,2026-02-27 03:00:00,0
P0008,2026-03-05,37,10,UNIT-07,Junior Officer,40,9.0,0.4,Day,0,2,0,0,0,None,0,14,Not Deployed,0,0,0,382,12.1,6.8,7,8,5,3,0,9.35,1,3,1,0.25,-0.32,0.4,0.44,0.44,-29.0,-0.33,-0.76,Improving,Stable,Improving,0.401,40,MODERATE,Average duty hours,40,Increasing,Routine monitoring,No significant risk indicators detected this period,synthetic-model-v1,2026-03-06 04:00:00,0
P0009,2026-01-01,30,3,UNIT-09,Junior Officer,40,9.6,0.7,Night,1,4,1,0,0,None,0,29,Not Deployed,0,0,0,505,15.9,5.7,7,5,5,4,0,9.6,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stable,Stable,Stable,0.456,46,MODERATE,Average duty hours | Sleep decline | Leave gap,23 | 12 | 10,Increasing | Declining | Increasing,Workload review | Wellness check-in focused on sleep and recovery,Duty hours elevated relative to personal baseline | Sleep duration/quality declining from baseline,synthetic-model-v1,2026-01-02 01:00:00,1
P0009,2026-01-08,30,3,UNIT-09,Junior Officer,40,8.1,0.1,Day,0,4,0,0,0,None,0,36,Not Deployed,0,0,0,512,16.8,7.2,8,6,6,3,1,8.85,1,0,0,0.0,-1.5,1.5,1.0,1.0,7.0,-1.0,-2.1,Improving,Declining,Improving,0.559,56,HIGH,Leave gap,56,Increasing,Consider leave/recovery review | Prioritize welfare officer follow-up,Prolonged gap since last leave taken | Person actively requested help,synthetic-model-v1,2026-01-09 02:00:00,1
P0009,2026-01-15,30,3,UNIT-09,Junior Officer,40,9.5,1.5,Day,0,4,0,0,0,None,0,43,Not Deployed,0,0,0,519,16.8,6.4,5,6,6,4,0,9.07,1,0,0,0.0,0.65,-0.05,0.5,0.5,10.5,-0.5,1.75,Declining,Declining,Improving,0.489,49,MODERATE,Leave gap | Average duty hours | Sleep decline,26 | 17 | 6,Increasing | Increasing | Declining,Consider leave/recovery review,Prolonged gap since last leave taken,synthetic-model-v1,2026-01-16 03:00:00,0
P0009,2026-01-22,30,3,UNIT-09,Junior Officer,40,9.0,2.6,Day,0,4,0,1,2,Casual,1,7,Not Deployed,0,0,0,526,18.7,6.8,6,7,6,4,0,9.05,1,2,1,0.25,-0.07,0.37,0.33,1.33,-29.0,-0.33,1.77,Declining,Stable,Declining,0.448,45,MODERATE,Average duty hours,45,Increasing,Routine monitoring,No significant risk indicators detected this period,synthetic-model-v1,2026-01-23 01:00:00,0
P0009,2026-01-29,30,3,UNIT-09,Junior Officer,40,9.4,0.0,Day,0,5,0,0,0,None,0,14,Not Deployed,0,0,0,533,17.2,6.2,7,7,6,4,0,9.0,0,2,1,0.25,0.35,-0.33,0.25,1.0,-14.75,-0.25,-0.88,Improving,Stable,Stable,0.471,47,MODERATE,Average duty hours | Sleep decline,29 | 18,Increasing | Declining,Wellness check-in focused on sleep and recovery,Sleep duration/quality declining from baseline,synthetic-model-v1,2026-01-30 04:00:00,0
P0009,2026-02-05,30,3,UNIT-09,Junior Officer,40,8.3,0.0,Day,0,5,0,0,0,None,0,21,Not Deployed,0,0,0,540,16.8,7.3,7,6,6,3,0,9.05,0,2,1,0.25,-0.82,0.84,0.2,-0.2,-4.8,-0.2,-1.8,Improving,Stable,Improving,0.362,36,MODERATE,Overall workload,36,Stable,Routine monitoring,No significant risk indicators detected this period,synthetic-model-v1,2026-02-06 04:00:00,1
P0009,2026-02-12,30,3,UNIT-09,Junior Officer,40,8.6,1.6,Day,0,4,0,0,0,None,0,28,Not Deployed,0,0,0,547,15.6,6.5,5,6,7,4,0,8.82,0,2,1,0.25,-0.38,-0.1,1.17,-0.17,3.0,-0.17,0.4,Declining,Declining,Stable,0.569,57,HIGH,Leave gap | Average duty hours,47 | 9,Increasing | Increasing,Routine monitoring,No significant risk indicators detected this period,synthetic-model-v1,2026-02-13 02:00:00,0
P0009,2026-02-19,30,3,UNIT-09,Junior Officer,40,10.6,1.1,Day,0,3,0,0,0,None,0,35,Not Deployed,0,0,0,554,13.5,7.1,5,6,7,4,0,9.23,0,0,0,0.0,1.67,0.51,1.0,-0.14,9.57,-0.14,1.84,Declining,Declining,Stable,0.582,58,HIGH,Average duty hours | Leave gap,42 | 16,Increasing | Increasing,Workload review,Duty hours elevated relative to personal baseline,synthetic-model-v1,2026-02-20 01:00:00,0
P0009,2026-02-26,30,3,UNIT-09,Junior Officer,40,8.9,1.1,Rotating,0,4,0,0,0,None,0,42,Not Deployed,0,0,0,561,10.5,7.1,7,5,7,4,0,9.1,0,0,0,0.0,-0.24,0.45,0.88,-1.12,15.38,-0.12,-0.09,Improving,Stable,Improving,0.56,56,HIGH,Leave gap | Mood decline | Average duty hours,33 | 17 | 6,Increasing | Declining | Increasing,Consider leave/recovery review,Prolonged gap since last leave taken,synthetic-model-v1,2026-02-27 03:00:00,1
P0009,2026-03-05,30,3,UNIT-09,Junior Officer,40,9.2,0.0,Rotating,1,3,2,0,0,None,0,49,Not Deployed,0,0,0,568,9.1,6.0,5,5,7,5,0,9.32,1,0,0,0.0,0.09,-0.7,0.78,-1.0,20.67,0.89,-0.88,Declining,Stable,Declining,0.568,57,HIGH,Leave gap | Sleep decline | Mood decline | Average duty hours,28 | 13 | 9 | 7,Increasing | Declining | Declining | Increasing,Consider leave/recovery review | Wellness check-in focused on sleep and recovery,Prolonged gap since last leave taken | Sleep duration/quality declining from baseline,synthetic-model-v1,2026-03-06 05:00:00,0
P0010,2026-01-01,22,1,UNIT-06,Field Officer,55,7.2,1.2,Rotating,0,6,0,0,0,None,0,22,Not Deployed,0,0,0,235,14.8,6.4,7,7,5,4,0,7.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stable,Stable,Stable,0.432,43,MODERATE,Sleep decline,43,Declining,Routine monitoring,No significant risk indicators detected this period,synthetic-model-v1,2026-01-02 02:00:00,0
P0010,2026-01-08,22,1,UNIT-06,Field Officer,55,7.8,0.0,Rotating,1,6,2,0,0,None,0,29,Not Deployed,0,0,0,242,14.2,6.0,8,8,4,3,0,7.5,1,0,0,0.0,0.6,-0.4,-1.0,1.0,7.0,1.0,-0.6,Improving,Improving,Declining,0.516,52,MODERATE,Sleep decline | Leave gap | Average duty hours,26 | 13 | 12,Declining | Increasing | Increasing,Wellness check-in focused on sleep and recovery,Sleep duration/quality declining from baseline,synthetic-model-v1,2026-01-09 05:00:00,1
P0010,2026-01-15,22,1,UNIT-06,Field Officer,55,7.9,0.1,Rotating,0,6,0,1,3,Casual,0,36,Not Deployed,0,0,0,249,14.5,6.4,8,7,5,3,0,7.63,1,3,1,0.33,0.4,0.2,0.5,-0.5,10.5,-0.5,-0.1,Improving,Stable,Stable,0.53,53,MODERATE,Leave gap | Sleep decline | Mood decline | Average duty hours,15 | 15 | 15 | 9,Increasing | Declining | Declining | Increasing,Routine monitoring,No significant risk indicators detected this period,synthetic-model-v1,2026-01-16 05:00:00,1
P0010,2026-01-22,22,1,UNIT-06,Field Officer,55,7.3,0.1,Rotating,1,5,2,0,0,None,0,43,Not Deployed,0,0,0,256,17.8,6.3,6,6,6,4,0,7.55,2,3,1,0.25,-0.33,0.03,1.33,-1.33,14.0,0.67,-0.67,Declining,Declining,Stable,0.624,62,HIGH,Mood decline | Night-duty frequency | Leave gap | Sleep decline,27 | 15 | 10 | 10,Declining | Increasing | Increasing | Declining,Routine monitoring,No significant risk indicators detected this period,synthetic-model-v1,2026-01-23 02:00:00,1
P0010,2026-01-29,22,1,UNIT-06,Field Officer,55,7.6,0.1,Day,0,6,0,0,0,None,0,50,Not Deployed,0,0,0,263,13.4,6.2,8,5,6,4,0,7.65,2,3,1,0.25,0.05,-0.08,1.0,-2.0,17.5,-0.5,-0.2,Declining,Declining,Stable,0.543,54,MODERATE,Mood decline | Leave gap | Night-duty frequency | Sleep decline | Average duty hours,24 | 15 | 9 | 6 | 1,Declining | Increasing | Increasing | Declining | Increasing,Routine monitoring,No significant risk indicators detected this period,synthetic-model-v1,2026-01-30 03:00:00,1
P0010,2026-02-05,22,1,UNIT-06,Field Officer,55,6.1,0.7,Day,0,5,0,0,0,None,0,57,Not Deployed,0,0,0,270,12.6,6.3,7,7,7,5,0,7.22,1,3,1,0.25,-1.46,0.04,1.8,0.4,21.0,-0.4,-1.06,Improving,Declining,Stable,0.685,68,HIGH,Leave gap | Sleep decline,55 | 13,Increasing | Declining,Consider leave/recovery review,Prolonged gap since last leave taken,synthetic-model-v1,2026-02-06 01:00:00,0
